project,bug_id,score_FlexFL,success_FlexFL,score_BRaIn,success_BRaIn,score_boostnsift,success_boostnsift,score_buglocator,success_buglocator,score_locus,success_locus,score_any,y_any
Math,2,1.9346799238884547,1,2.8075806244402512,1,2.310279322835449,1,3.0265017351556285,1,2.2852519294611766,1,2.409192553762334,1
Mockito,19,0.8169621514116259,0,0.3756398279976423,0,1.1743832406638672,0,1.3522969283020643,0,1.6393365256028842,0,1.2074102577887948,0
Mockito,25,-4.32572054902221,0,-6.536418413853355,0,-4.301655235390679,0,-5.8906857650826785,0,-4.58590575032009,0,-6.762651105370393,0
Mockito,31,-3.9932790493960395,0,-5.299357041984958,0,-3.500753847800487,0,-4.613865782509156,0,-3.2573957110610876,0,-4.742409473997618,0
Mockito,27,-3.375672090775859,0,-5.559573460248379,0,-3.4253418840741694,0,-4.418195114496333,0,-3.4118710876147795,0,-5.499120918347022,0
JxPath,18,1.736354059959048,1,2.1841628218110793,0,1.768433950281755,0,1.7228787888691126,0,1.6033122184962854,1,2.20394797635454,1
Mockito,33,-4.364903879542782,0,-6.536418413853355,0,-4.701998627050596,0,-6.123580094261359,0,-4.486582905984896,0,-5.861701824023853,0
Cli,9,2.553148646229256,1,3.4740141533779827,1,2.4064294529720605,1,2.8764802621105474,1,2.360267913941319,1,3.182843774850054,1
Jsoup,32,0.9717086928802066,1,1.0097292795596573,1,1.6094545503206656,1,2.0333597993828354,1,1.7993808887069171,1,1.5752016600692735,1
Codec,18,2.1563219304000025,1,2.6882889862306056,1,2.5931819819149036,1,2.715070825793357,1,2.2873140779801666,1,2.649120770110862,1
Jsoup,26,1.3327370022981306,1,1.7428841126978167,1,1.4467645233185673,1,2.384220271619681,1,1.8414758856815603,1,1.4285057992684334,1
Math,81,1.218500935755607,1,2.470856302502248,1,0.5675025924408752,1,2.208375769932462,1,1.444147233242432,1,4.322382687551186,1
Math,95,2.0620827289813297,1,3.065545271624357,1,2.2280094628105283,0,2.697620903655735,1,2.1726318146996944,1,2.4938521107278366,1
Csv,5,1.9979392297036647,1,2.820831785808953,1,1.9758786644977127,1,2.819345496324468,0,2.257678314243013,1,2.834552841381353,1
Compress,47,2.0673269629305806,1,2.610515695361997,1,1.4774930976562193,1,2.3668131578095273,1,2.0447598950151646,1,2.002875691284152,1
Math,42,2.3621926261034405,1,3.099639392353054,1,2.9212370164130337,1,3.285408875034995,1,2.576547833056874,1,3.1572761388776325,1
Closure,19,-11.145204212836937,1,-11.533206988860309,0,-15.61952424028787,0,-15.254473828443121,0,-13.214013147956443,0,-13.558624265133423,1
Lang,22,1.9086815279061682,1,2.701673943962898,1,1.7034908142909404,1,2.823820165561981,1,2.1166086088243032,0,2.5979811953092917,1
Lang,36,2.6633553552454865,1,3.637016765673053,1,3.072132797880189,1,3.2399283305196946,1,2.5106079000713897,0,3.4594943336223065,1
Math,56,2.2150686207619192,1,3.153904766362514,1,2.3390500164110803,1,2.9327756376398155,1,2.3082162884014297,1,3.1207729318016924,1
Closure,25,-5.593974282941408,1,-6.776846603986086,0,-6.726333594693378,0,-7.593642269655189,0,-6.526189249810323,0,-7.459509790489056,1
Cli,23,2.4116716208857256,1,3.345395621306056,1,2.8770246557602643,1,3.092269067851318,1,2.646735363383096,1,3.416008623257175,1
Closure,176,-4.7363913673605325,1,-6.327256181357323,0,-4.399731628287922,0,-6.315539815000562,0,-5.147364341498504,0,-6.113560484001391,1
Closure,162,-4.987457438968086,1,-7.264161493646849,0,-5.00211282259647,0,-6.510094845846361,0,-6.120377160393364,0,-6.5229239546892455,1
Cli,37,2.4957691981768537,1,2.9863219638700076,0,3.162458738085422,0,3.0910884548823185,1,2.3131946190881516,0,3.087412506521898,1
Closure,6,-5.296267237875467,0,-7.889054596882983,0,-6.821450274703714,0,-8.540558436329315,0,-7.290076006178811,0,-7.699284025705571,0
Closure,31,-5.622733708844278,0,-7.55336510194462,0,-6.599812624807398,0,-7.847998175134628,0,-6.563178706575507,1,-6.16694250575659,1
JacksonDatabind,99,0.7487822409733074,1,1.2884420346594172,0,0.4559372372296354,0,1.5373397416570371,1,1.5889789470778333,0,1.004622172153801,1
Time,15,2.213010432712113,1,2.756671288218286,1,2.453643501900011,1,3.0198800188609862,1,2.646840457355766,1,3.352572677119306,1
JacksonCore,17,0.5056073329127414,1,0.5454588951980276,0,0.9901320773928114,0,1.301330761884801,1,1.0648914535753418,1,0.6523563410666906,1
Gson,1,0.9289514309798529,1,1.2760526443583777,1,1.2558921980969455,1,2.2848221821116375,0,2.3007774547082556,0,1.2469006938141676,1
JacksonDatabind,66,0.5261640168302676,0,1.3719278664335557,0,0.33643860682664073,0,1.476087079447778,0,1.3620377800137384,0,0.5725092208747133,0
JacksonDatabind,7,0.8951923537915856,1,0.9328353305003697,1,0.9118880656154082,0,1.723792423969841,1,1.2342819038290782,1,0.7136961061103057,1
JacksonDatabind,72,-0.9115380969474018,0,0.2121275059675463,0,-3.0578995349128992,0,-0.631397898222484,0,-0.537985399733914,0,-1.0805667757479107,0
JacksonDatabind,73,1.0526590838471657,1,1.3250145732033094,1,1.3336551614951502,1,2.220430282312,0,1.7324813438238897,0,1.4300059861544014,1
JacksonDatabind,6,0.9555426141068497,1,0.6977333528123478,1,0.925387271057021,1,1.504246103186525,1,1.2301586380807676,1,1.3104705789198055,1
JacksonDatabind,67,0.7789393970603217,1,1.5466122374687834,0,0.8793943699071591,1,1.8554166983247042,0,1.8000602064901337,1,0.7494613201389706,1
JacksonCore,16,0.7945915593821911,1,0.884453517440143,1,1.2950625393933952,1,1.9549687888996825,1,1.4393286262154181,1,1.3106914314667866,1
Time,14,1.5246718758661655,1,2.2368181266367424,0,1.395559913101901,0,1.3324225590118306,0,1.4822062726239547,0,1.6033687836274912,1
JacksonDatabind,98,-1.5190321268841103,0,-0.6712159929020045,0,-3.377805915874027,0,-2.2095393423188687,1,-1.3158309925852463,1,-2.382212352417793,1
Closure,7,-4.067334734539175,1,-5.968337357331898,0,-4.700884793163601,0,-5.98783216075422,0,-5.160690129685143,0,-5.980657315562821,1
Cli,36,2.9651837694413574,0,4.0244839849321306,1,3.0174467419174187,0,2.6326226894971083,1,2.3408698001408825,1,3.346922284301169,1
Closure,163,-6.3580251753479775,0,-8.01332907830392,0,-8.35581756403951,0,-9.725654917979695,0,-8.57347445997121,0,-8.7858393037421,0
Compress,1,1.4416539429402064,0,1.8427479714541881,1,1.600708411504787,1,1.8050053144733147,0,2.1621709023034135,0,1.454757011471994,1
Closure,30,-4.728387906641736,0,-6.393876351120017,0,-4.510884894035922,0,-6.386056689705826,0,-5.498702499852254,0,-5.217326340116791,0
Closure,24,-4.253415937582946,1,-6.62928744082708,1,-5.244221449797927,0,-6.304271937764788,0,-5.32903016320981,0,-6.372893702686351,1
Cli,22,2.7224712544497955,1,2.86819010950344,1,3.9339880171390047,1,3.5344632361722192,1,3.088148565393807,1,3.0150740351536194,1
Lang,37,2.1136268036990153,1,2.8481200079058726,1,2.802883865825062,0,2.6371642016794725,1,2.43802702540909,0,2.9754526602108835,1
Math,57,2.480220243527806,1,3.6692559011029577,1,2.616725837087535,1,2.8728159424600417,1,2.400570579713362,1,2.8912080628308865,1
Closure,18,-4.4986768328983,0,-6.068662126439463,0,-4.261138017177773,0,-5.658874605188513,0,-4.934173617513377,1,-4.810766863075226,1
Math,106,1.4044056365344246,1,1.7792982234928685,1,2.432002536068826,1,2.5158506243472343,1,2.6539709798329176,1,2.0084860240115403,1
Math,43,1.7922386223357938,1,2.9816861754144686,1,1.9136905146796759,1,2.8480011833824905,1,2.3835657044213896,1,2.5489522816412027,1
Lang,23,2.3496638871222943,0,3.313241114857386,0,2.4968900441025017,0,3.1565797500793433,1,2.295139776880425,0,2.657669263385998,1
Compress,46,2.5874685378182463,1,3.217733484025088,0,3.8614730602298493,0,2.7622714361933953,0,3.1468789482467,0,3.5143928092656713,1
Csv,4,2.7750397465765153,1,3.3362393186409984,1,2.4165244809416766,1,2.587462170252334,1,1.9520110118934901,1,3.187772480930282,1
Math,94,3.2620798932057653,1,4.0806343296890155,1,3.538806241245683,1,3.601095720292852,1,2.536270152057136,1,3.2751418714954674,1
Math,80,1.9477042136137406,1,2.504454770433305,1,1.3958331846829926,1,2.1146184317757317,1,1.5038155504473687,1,6.4181878105118155,1
Jsoup,27,1.3675611717593579,1,1.5599213314362892,1,1.9997633203722294,1,2.445510213287437,1,2.0035687494490144,1,1.7050070052537956,1
Jsoup,33,1.023664203739522,1,1.1629956931522731,1,1.4121704907829924,1,1.9794414636204634,1,1.8203881033185623,0,1.332944973455498,1
Math,1,2.6622540146571234,1,3.700404916763342,1,3.870569443125679,1,2.8114089923153167,1,2.321081661548935,0,3.1377508525069455,1
Cli,8,2.9376460094216488,1,4.190170945556035,1,4.067953709833508,1,3.2368974211115846,1,2.747594057264234,1,3.954913043425754,1
Mockito,32,-3.503630211744197,1,-5.299357041984958,0,-3.1196490159563033,0,-4.7288111700417295,0,-3.407646422250474,0,-5.499120918347022,1
Mockito,26,-3.375672090775859,0,-5.526993457149893,0,-3.518734657481703,0,-4.418195114496333,0,-3.4118710876147795,0,-6.038470040361838,0
JxPath,19,2.3312062028080267,1,3.051752074798684,1,2.90327850161923,1,3.380406782305111,1,2.6258384552538385,1,2.884927312290682,1
